,year,name,track,length,genre,date.entered,date.peaked,Week,Ranking
7012,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,23,23.0
7013,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,23,45.0
7014,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,23,26.0
7015,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,23,14.0
7016,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23,43.0
7019,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,23,12.0
7021,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,23,8.0
7024,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,23,38.0
7029,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,23,25.0
7030,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,23,33.0
7032,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,23,36.0
7036,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,23,16.0
7044,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,23,42.0
7052,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,23,37.0
7059,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,23,45.0
7069,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,23,36.0
7072,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,23,91.0
7077,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,23,30.0
7131,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,23,76.0
7291,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,24,12.0
7292,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,24,36.0
7293,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,24,12.0
7294,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,24,44.0
7296,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,24,41.0
7297,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,24,13.0
7299,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,24,31.0
7301,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,24,38.0
7302,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24,44.0
7303,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,24,6.0
7304,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,24,3.0
7305,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,24,9.0
7306,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,24,9.0
7308,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,24,3.0
7309,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,24,8.0
7310,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,24,19.0
7311,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,24,13.0
7312,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,24,20.0
7314,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,24,7.0
7315,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,24,6.0
7316,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,24,17.0
7318,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,24,20.0
7319,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,24,12.0
7320,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,24,7.0
7323,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,24,21.0
7325,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,24,19.0
7327,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,24,27.0
7328,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,24,39.0
7329,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,24,24.0
7330,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,24,47.0
7331,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,24,30.0
7332,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,24,16.0
7336,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,24,16.0
7338,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,24,10.0
7341,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24,49.0
7346,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,24,30.0
7347,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,24,35.0
7349,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,24,47.0
7353,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,24,22.0
7361,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,24,45.0
7369,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,24,42.0
7376,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,24,50.0
7386,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,24,41.0
7389,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,24,91.0
7394,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,24,32.0
7448,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,24,69.0
7608,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,25,15.0
7609,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,25,48.0
7610,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,25,14.0
7614,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,25,14.0
7616,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,25,32.0
7618,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25,48.0
7620,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,25,6.0
7621,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,25,3.0
7622,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,25,13.0
7623,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,25,12.0
7625,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,25,2.0
7626,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,25,11.0
7627,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,25,23.0
7628,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,25,15.0
7629,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,25,22.0
7631,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,25,6.0
7632,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,25,6.0
7633,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,25,24.0
7635,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,25,22.0
7636,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,25,10.0
7637,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,25,9.0
7640,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,25,26.0
7642,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,25,19.0
7644,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,25,34.0
7645,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,25,41.0
7646,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,25,33.0
7648,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,25,36.0
7649,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,25,26.0
7653,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,25,20.0
7655,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,25,11.0
7663,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,25,41.0
7664,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,25,41.0
7670,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,25,24.0
7678,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,25,42.0
7686,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,25,46.0
7706,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,25,90.0
7711,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,25,39.0
7765,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,25,69.0
7925,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,26,22.0
7926,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,26,47.0
7927,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,26,17.0
7931,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,26,18.0
7933,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,26,46.0
7937,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,26,1.0
7938,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,26,3.0
7939,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,26,14.0
7940,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,26,13.0
7942,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,26,2.0
7943,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,26,15.0
7944,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,26,28.0
7945,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,26,16.0
7946,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,26,25.0
7948,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,26,8.0
7949,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,26,5.0
7950,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,26,31.0
7952,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,26,27.0
7953,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,26,6.0
7954,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,26,10.0
7957,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,26,39.0
7959,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,26,22.0
7961,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,26,40.0
7962,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26,49.0
7963,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26,38.0
7965,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,26,41.0
7966,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,26,31.0
7970,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,26,22.0
7972,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,26,12.0
7981,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,26,48.0
7987,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,26,30.0
7995,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,26,49.0
8003,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,26,50.0
8023,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,26,89.0
8028,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,26,35.0
8082,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,26,59.0
8242,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,27,29.0
8244,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,27,21.0
8248,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,27,23.0
8254,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,27,2.0
8255,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,27,1.0
8256,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,27,16.0
8257,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,27,19.0
8259,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,27,3.0
8260,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,27,19.0
8261,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,27,38.0
8262,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,27,14.0
8263,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,27,26.0
8265,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,27,10.0
8266,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,27,5.0
8267,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,27,43.0
8269,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,27,34.0
8270,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,27,4.0
8271,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,27,10.0
8274,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27,46.0
8276,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,27,26.0
8278,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,27,46.0
8282,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,27,48.0
8283,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,27,35.0
8287,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,27,33.0
8289,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,27,12.0
8304,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,27,36.0
8320,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,27,50.0
8340,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,27,86.0
8399,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,27,58.0
8559,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,28,31.0
8561,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,28,24.0
8565,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,28,23.0
8571,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,28,3.0
8572,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,28,2.0
8573,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,28,23.0
8574,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,28,20.0
8576,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,28,3.0
8577,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,28,24.0
8578,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,28,46.0
8579,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,28,13.0
8580,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,28,29.0
8582,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,28,15.0
8583,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,28,4.0
8584,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,28,46.0
8586,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,28,49.0
8587,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,28,5.0
8588,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,28,15.0
8593,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,28,32.0
8600,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,28,42.0
8604,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,28,39.0
8606,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,28,17.0
8621,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,28,37.0
8716,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,28,58.0
8878,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,29,30.0
8882,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,29,34.0
8888,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,29,4.0
8889,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,29,2.0
8890,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,29,22.0
8891,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,29,20.0
8893,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,29,2.0
8894,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,29,23.0
8896,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,29,17.0
8897,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,29,35.0
8899,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,29,24.0
8900,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,29,4.0
8904,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,29,4.0
8905,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,29,18.0
8910,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,29,42.0
8921,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,29,39.0
8922,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,29,43.0
8923,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,29,19.0
8938,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,29,42.0
9033,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,29,49.0
9195,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,30,34.0
9199,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,30,37.0
9202,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,30,45.0
9205,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,30,7.0
9206,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,30,3.0
9207,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,30,33.0
9208,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,30,24.0
9210,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,30,2.0
9211,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,30,35.0
9213,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,30,19.0
9214,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,30,33.0
9216,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,30,30.0
9217,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,30,4.0
9221,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,30,5.0
9222,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,30,23.0
9238,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,30,41.0
9239,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,30,41.0
9240,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,30,23.0
9255,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,30,45.0
9350,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,30,44.0
9512,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,31,37.0
9516,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,31,43.0
9519,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,31,45.0
9522,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,31,9.0
9523,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,31,3.0
9524,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,31,36.0
9525,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,31,29.0
9527,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,31,3.0
9530,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,31,23.0
9531,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,31,40.0
9533,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,31,35.0
9534,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,31,4.0
9538,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,31,5.0
9539,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,31,30.0
9555,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,31,46.0
9556,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,31,34.0
9557,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,31,33.0
9572,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,31,49.0
9667,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,31,42.0
9829,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,32,46.0
9833,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,32,47.0
9836,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,32,45.0
9839,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,32,10.0
9840,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,32,3.0
9841,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32,43.0
9842,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,32,28.0
9844,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,32,4.0
9847,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,32,29.0
9848,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,32,44.0
9850,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,32,39.0
9851,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,32,3.0
9855,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,32,7.0
9856,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,32,42.0
9872,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,32,44.0
9873,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,32,28.0
9874,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,32,37.0
9984,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,32,46.0
10146,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,33,47.0
10153,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,33,23.0
10156,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,33,18.0
10157,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,33,4.0
10159,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,33,27.0
10161,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,33,2.0
10164,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,33,37.0
10168,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,33,3.0
10172,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,33,6.0
10190,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,33,25.0
10191,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,33,36.0
10301,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,33,50.0
10470,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,34,17.0
